问题 ID,说明,状态,严重性,故事点,项目路径,位置种类,路径,折线图,列,事件 ID,帮助链接,程序集名称,程序集版本,程序集公钥,片段
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_SleepLoopTest.Designer.cs,777,43,T:System.Windows.Forms.Label,,,,,label7
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_SleepLoopTest.Designer.cs,776,43,T:System.Windows.Forms.Label,,,,,label8
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_SleepLoopTest.Designer.cs,775,45,T:System.Windows.Forms.TextBox,,,,,txt_tagWriteChar
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_SleepLoopTest.Designer.cs,774,43,T:System.Windows.Forms.Label,,,,,label9
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_SleepLoopTest.Designer.cs,773,43,T:System.Windows.Forms.Label,,,,,label10
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_SleepLoopTest.Designer.cs,772,45,T:System.Windows.Forms.TextBox,,,,,txt_tagNotifyChar
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_SleepLoopTest.Designer.cs,771,43,T:System.Windows.Forms.Label,,,,,label11
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_SleepLoopTest.Designer.cs,770,43,T:System.Windows.Forms.Label,,,,,label12
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_SleepLoopTest.Designer.cs,769,43,T:System.Windows.Forms.Label,,,,,label13
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_SleepLoopTest.Designer.cs,768,43,T:System.Windows.Forms.Label,,,,,label14
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_SleepLoopTest.Designer.cs,767,45,T:System.Windows.Forms.TextBox,,,,,txt_filterName
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_SleepLoopTest.Designer.cs,766,43,T:System.Windows.Forms.Label,,,,,label15
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_SleepLoopTest.Designer.cs,765,43,T:System.Windows.Forms.Label,,,,,label16
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_SleepLoopTest.Designer.cs,764,43,T:System.Windows.Forms.Label,,,,,label3
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_SleepLoopTest.Designer.cs,763,43,T:System.Windows.Forms.Label,,,,,label4
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_SleepLoopTest.Designer.cs,762,43,T:System.Windows.Forms.Label,,,,,label19
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_SleepLoopTest.Designer.cs,761,44,T:System.Windows.Forms.Button,,,,,btn_ClearTJ
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_SleepLoopTest.Designer.cs,755,12,M:System.Windows.Forms.Control.ResumeLayout(System.Boolean),,,,,this.ResumeLayout(false);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_SleepLoopTest.Designer.cs,754,12,T:System.Windows.Forms.NumericUpDown,,,,,((System.ComponentModel.ISupportInitialize)(this.nmu_AutoRestartCount)).EndInit();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_SleepLoopTest.Designer.cs,753,12,T:System.Windows.Forms.NumericUpDown,,,,,((System.ComponentModel.ISupportInitialize)(this.nmu_DelayForGetCurrent)).EndInit();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_SleepLoopTest.Designer.cs,752,12,T:System.Windows.Forms.NumericUpDown,,,,,((System.ComponentModel.ISupportInitialize)(this.num_SleepUpLoopDelay)).EndInit();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_SleepLoopTest.Designer.cs,751,12,T:System.Windows.Forms.NumericUpDown,,,,,((System.ComponentModel.ISupportInitialize)(this.num_MaxSleepCurrent)).EndInit();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_SleepLoopTest.Designer.cs,750,12,T:System.Windows.Forms.TableLayoutPanel,,,,,this.tablePanel_DLLDebugParam.PerformLayout();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_SleepLoopTest.Designer.cs,750,12,M:System.Windows.Forms.Control.PerformLayout,,,,,this.tablePanel_DLLDebugParam.PerformLayout();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_SleepLoopTest.Designer.cs,749,12,T:System.Windows.Forms.TableLayoutPanel,,,,,this.tablePanel_DLLDebugParam.ResumeLayout(false);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_SleepLoopTest.Designer.cs,749,12,M:System.Windows.Forms.Control.ResumeLayout(System.Boolean),,,,,this.tablePanel_DLLDebugParam.ResumeLayout(false);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_SleepLoopTest.Designer.cs,748,12,T:System.Windows.Forms.Panel,,,,,this.panel1.PerformLayout();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_SleepLoopTest.Designer.cs,748,12,M:System.Windows.Forms.Control.PerformLayout,,,,,this.panel1.PerformLayout();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_SleepLoopTest.Designer.cs,747,12,T:System.Windows.Forms.Panel,,,,,this.panel1.ResumeLayout(false);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_SleepLoopTest.Designer.cs,747,12,M:System.Windows.Forms.Control.ResumeLayout(System.Boolean),,,,,this.panel1.ResumeLayout(false);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_SleepLoopTest.Designer.cs,746,12,T:System.Windows.Forms.NumericUpDown,,,,,((System.ComponentModel.ISupportInitialize)(this.num_minDb)).EndInit();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_SleepLoopTest.Designer.cs,745,12,E:System.Windows.Forms.UserControl.Load,,,,,this.Load += new System.EventHandler(this.uc_SleepLoopTest_Load);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_SleepLoopTest.Designer.cs,744,12,P:System.Windows.Forms.Control.Size,,,,,"this.Size = new System.Drawing.Size(779, 682);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_SleepLoopTest.Designer.cs,743,12,P:System.Windows.Forms.Control.Name,,,,,"this.Name = ""uc_SleepLoopTest"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_SleepLoopTest.Designer.cs,742,12,T:System.Windows.Forms.TableLayoutPanel,,,,,this.Controls.Add(this.tablePanel_DLLDebugParam);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_SleepLoopTest.Designer.cs,742,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.Controls.Add(this.tablePanel_DLLDebugParam);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_SleepLoopTest.Designer.cs,742,12,P:System.Windows.Forms.Control.Controls,,,,,this.Controls.Add(this.tablePanel_DLLDebugParam);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_SleepLoopTest.Designer.cs,742,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.Controls.Add(this.tablePanel_DLLDebugParam);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_SleepLoopTest.Designer.cs,741,12,T:System.Windows.Forms.AutoScaleMode,,,,,this.AutoScaleMode = System.Windows.Forms.AutoScaleMode.Font;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_SleepLoopTest.Designer.cs,741,12,T:System.Windows.Forms.AutoScaleMode,,,,,this.AutoScaleMode = System.Windows.Forms.AutoScaleMode.Font;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_SleepLoopTest.Designer.cs,741,12,F:System.Windows.Forms.AutoScaleMode.Font,,,,,this.AutoScaleMode = System.Windows.Forms.AutoScaleMode.Font;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_SleepLoopTest.Designer.cs,741,12,T:System.Windows.Forms.AutoScaleMode,,,,,this.AutoScaleMode = System.Windows.Forms.AutoScaleMode.Font;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_SleepLoopTest.Designer.cs,741,12,P:System.Windows.Forms.ContainerControl.AutoScaleMode,,,,,this.AutoScaleMode = System.Windows.Forms.AutoScaleMode.Font;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_SleepLoopTest.Designer.cs,740,12,P:System.Windows.Forms.ContainerControl.AutoScaleDimensions,,,,,"this.AutoScaleDimensions = new System.Drawing.SizeF(8F, 15F);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_SleepLoopTest.Designer.cs,736,12,T:System.Drawing.ContentAlignment,,,,,this.label24.TextAlign = System.Drawing.ContentAlignment.MiddleLeft;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_SleepLoopTest.Designer.cs,736,12,T:System.Drawing.ContentAlignment,,,,,this.label24.TextAlign = System.Drawing.ContentAlignment.MiddleLeft;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_SleepLoopTest.Designer.cs,736,12,F:System.Drawing.ContentAlignment.MiddleLeft,,,,,this.label24.TextAlign = System.Drawing.ContentAlignment.MiddleLeft;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_SleepLoopTest.Designer.cs,736,12,T:System.Windows.Forms.Label,,,,,this.label24.TextAlign = System.Drawing.ContentAlignment.MiddleLeft;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_SleepLoopTest.Designer.cs,736,12,T:System.Drawing.ContentAlignment,,,,,this.label24.TextAlign = System.Drawing.ContentAlignment.MiddleLeft;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_SleepLoopTest.Designer.cs,736,12,P:System.Windows.Forms.Label.TextAlign,,,,,this.label24.TextAlign = System.Drawing.ContentAlignment.MiddleLeft;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_SleepLoopTest.Designer.cs,735,12,T:System.Windows.Forms.Label,,,,,"this.label24.Text = ""连续N次"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_SleepLoopTest.Designer.cs,735,12,P:System.Windows.Forms.Label.Text,,,,,"this.label24.Text = ""连续N次"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_SleepLoopTest.Designer.cs,734,12,T:System.Windows.Forms.Label,,,,,this.label24.TabIndex = 50;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_SleepLoopTest.Designer.cs,734,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.label24.TabIndex = 50;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_SleepLoopTest.Designer.cs,733,12,T:System.Windows.Forms.Label,,,,,"this.label24.Size = new System.Drawing.Size(60, 15);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_SleepLoopTest.Designer.cs,733,12,P:System.Windows.Forms.Control.Size,,,,,"this.label24.Size = new System.Drawing.Size(60, 15);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_SleepLoopTest.Designer.cs,732,12,T:System.Windows.Forms.Label,,,,,"this.label24.Name = ""label24"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_SleepLoopTest.Designer.cs,732,12,P:System.Windows.Forms.Control.Name,,,,,"this.label24.Name = ""label24"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_SleepLoopTest.Designer.cs,731,12,T:System.Windows.Forms.Label,,,,,"this.label24.Location = new System.Drawing.Point(664, 421);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_SleepLoopTest.Designer.cs,731,12,P:System.Windows.Forms.Control.Location,,,,,"this.label24.Location = new System.Drawing.Point(664, 421);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_SleepLoopTest.Designer.cs,730,12,T:System.Windows.Forms.Label,,,,,this.label24.AutoSize = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_SleepLoopTest.Designer.cs,730,12,P:System.Windows.Forms.Label.AutoSize,,,,,this.label24.AutoSize = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_SleepLoopTest.Designer.cs,729,12,T:System.Windows.Forms.AnchorStyles,,,,,this.label24.Anchor = System.Windows.Forms.AnchorStyles.Left;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_SleepLoopTest.Designer.cs,729,12,T:System.Windows.Forms.AnchorStyles,,,,,this.label24.Anchor = System.Windows.Forms.AnchorStyles.Left;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_SleepLoopTest.Designer.cs,729,12,F:System.Windows.Forms.AnchorStyles.Left,,,,,this.label24.Anchor = System.Windows.Forms.AnchorStyles.Left;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_SleepLoopTest.Designer.cs,729,12,T:System.Windows.Forms.Label,,,,,this.label24.Anchor = System.Windows.Forms.AnchorStyles.Left;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_SleepLoopTest.Designer.cs,729,12,T:System.Windows.Forms.AnchorStyles,,,,,this.label24.Anchor = System.Windows.Forms.AnchorStyles.Left;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_SleepLoopTest.Designer.cs,729,12,P:System.Windows.Forms.Control.Anchor,,,,,this.label24.Anchor = System.Windows.Forms.AnchorStyles.Left;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_SleepLoopTest.Designer.cs,725,12,T:System.Windows.Forms.NumericUpDown,,,,,this.nmu_AutoRestartCount.ValueChanged += new System.EventHandler(this.nmu_AutoRestartCount_ValueChanged);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_SleepLoopTest.Designer.cs,725,12,E:System.Windows.Forms.NumericUpDown.ValueChanged,,,,,this.nmu_AutoRestartCount.ValueChanged += new System.EventHandler(this.nmu_AutoRestartCount_ValueChanged);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_SleepLoopTest.Designer.cs,720,12,T:System.Windows.Forms.NumericUpDown,,,,,"this.nmu_AutoRestartCount.Value = new decimal(new int[] {              5,              0,              0,              0});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_SleepLoopTest.Designer.cs,720,12,P:System.Windows.Forms.NumericUpDown.Value,,,,,"this.nmu_AutoRestartCount.Value = new decimal(new int[] {              5,              0,              0,              0});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_SleepLoopTest.Designer.cs,719,12,T:System.Windows.Forms.NumericUpDown,,,,,this.nmu_AutoRestartCount.TabIndex = 49;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_SleepLoopTest.Designer.cs,719,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.nmu_AutoRestartCount.TabIndex = 49;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_SleepLoopTest.Designer.cs,718,12,T:System.Windows.Forms.NumericUpDown,,,,,"this.nmu_AutoRestartCount.Size = new System.Drawing.Size(499, 25);"
